source_paper_id,author_id,author_name,institutions,paper_subfield,paper_field,paper_topic,referenced_paper_id,referenced_paper_name,relationship
https://openalex.org/W2810134117,https://openalex.org/A5111844304,Clive Davies,Newcastle University; University of Bari Aldo Moro,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2754587130,Urban green infrastructure in Europe: Is greenspace planning and policy compliant?,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5026096078,Annette Voigt,,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2129852009,Structural Diversity: A Multi-dimensional Approach to Assess Recreational Services in Urban Parks,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5009072727,Johannes Langemeyer,Universitat Autònoma de Barcelona; Stockholm Resilience Centre; Stockholm University,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W1969528262,Contrasting values of cultural ecosystem services in urban areas: The case of park Montjuïc in Barcelona,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5059585864,Agata Pietrzyk‐Kaszyńska,Institute of Nature Conservation; Polish Academy of Sciences,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2567967956,Eliciting non-monetary values of formal and informal urban green spaces using public participation GIS,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5091395954,Jasper O. Kenter,Scottish Association For Marine Science; University of Aberdeen,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2565151224,"The impact of information, value-deliberation and group-based decision-making on values for ecosystem services: Integrating deliberative monetary valuation and storytelling",outgoing
https://openalex.org/W2810134117,https://openalex.org/A5083182664,Marketta Kyttä,Aalto University,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2147078704,Urban Environment and Children's Active Lifestyle: SoftGIS Revealing Children's Behavioral Patterns and Meaningful Places,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5045836203,Elizabeth Dinnie,James Hutton Institute,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2087018266,"Community, cooperation and conflict: Negotiating the social well-being benefits of urban greenspace experiences",outgoing
https://openalex.org/W2810134117,https://openalex.org/A5031674505,Christopher M. Raymond,Aalto University; Swedish University of Agricultural Sciences,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2409632422,Integrating multiple elements of environmental justice into urban blue space planning using public participation geographic information systems,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5090303665,Maija Faehnle,Finnish Environment Institute; University of Helsinki,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W1974820286,How can residents’ experiences inform planning of urban green infrastructure? Case Finland,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5082646301,Klaus Hubacek,"Park University; University System of Maryland; University of Maryland, College Park",Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2034887426,Synthesizing different perspectives on the value of urban ecosystem services,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5010542592,Anna Broberg,Aalto University,Transportation,Social Sciences,Urban Transport and Accessibility,https://openalex.org/W2002666980,Physical environmental characteristics promoting independent and active transport to children's meaningful places,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5075426884,Todd K. BenDor,University of North Carolina at Chapel Hill,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2524318944,A research agenda for ecosystem services in American environmental and land use planning,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5002261432,Rik De Vreese,Vrije Universiteit Brussel,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2287633608,"Social mapping of perceived ecosystem services supply – The role of social landscape metrics and social hotspots for integrated ecosystem services assessment, landscape planning and management",outgoing
https://openalex.org/W2810134117,https://openalex.org/A5090934546,Azadeh Karimi,The University of Queensland; Ferdowsi University of Mashhad,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2625846152,Assessing multiple approaches for modelling land-use conflict potential from participatory mapping data,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5046010701,Sarah Gottwald,Aalto University,Demography,Social Sciences,Technology Use by Older Adults,https://openalex.org/W2320322222,Exploring the usability of PPGIS among older adults: challenges and opportunities,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5075901089,Robert L. Ryan,University of Massachusetts Amherst,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2095281170,The social landscape of planning: Integrating social and perceptual research with spatial planning information,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5112376991,Tiina Laatikainen,Aalto University,Transportation,Social Sciences,Urban Transport and Accessibility,https://openalex.org/W1238582931,Comparing conventional and PPGIS approaches in measuring equality of access to urban aquatic environments,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5069724110,Simone A. Beichler,HafenCity University Hamburg,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2256128934,Exploring the link between supply and demand of cultural ecosystem services – towards an integrated vulnerability assessment,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5079506057,Holle Thierfelder,Senatsverwaltung für Stadtentwicklung und Wohnen,Nature and Landscape Conservation,Environmental Science,"Ecology, Conservation, and Geographical Studies",https://openalex.org/W2164984767,Viewpoint Berlin: Strategic urban development in Berlin – Challenges for future urban green space development,outgoing
https://openalex.org/W2810134117,https://openalex.org/A5060960406,Stephan Pauleit,,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2737988003,Urban Landscapes and Green Infrastructure,outgoing
https://openalex.org/W3033576592,https://openalex.org/A5033832195,Barry C. Field,,Economics and Econometrics,"Economics, Econometrics and Finance",Economic Theory and Institutions,https://openalex.org/W2175723801,Governing the Commons: The Evolution of Institutions for Collective Action,outgoing
https://openalex.org/W3033576592,https://openalex.org/A5085903139,William James,,General Psychology,Psychology,Academic and Historical Perspectives in Psychology,https://openalex.org/W2751379301,The Principles of Psychology,outgoing
https://openalex.org/W3033576592,https://openalex.org/A5096826358,Joseph V. Kline,,Economics and Econometrics,"Economics, Econometrics and Finance",Insurance and Financial Risk Management,https://openalex.org/W2162448899,The Modern Corporation and Private Property,outgoing
https://openalex.org/W3033576592,https://openalex.org/A5010490282,Robert Nozick,,Political Science and International Relations,Social Sciences,Political Philosophy and Ethics,https://openalex.org/W1993091619,"Anarchy, State, and Utopia",outgoing
https://openalex.org/W3033576592,https://openalex.org/A5080974532,A. C. Pigou,,Economics and Econometrics,"Economics, Econometrics and Finance",Economic Theory and Institutions,https://openalex.org/W1579344322,The Economics of Welfare,outgoing
https://openalex.org/W3033576592,https://openalex.org/A5045732747,Richard A. Posner,,Economics and Econometrics,"Economics, Econometrics and Finance","Law, Economics, and Judicial Systems",https://openalex.org/W2010458688,Economic Analysis of Law,outgoing
https://openalex.org/W3033576592,https://openalex.org/A5109881215,Guido Calabresi,Harvard University Press; Yale University,Law,Social Sciences,Legal principles and applications,https://openalex.org/W3023063752,"Property Rules, Liability Rules, and Inalienability: One View of the Cathedral",outgoing
https://openalex.org/W3033576592,https://openalex.org/A5110432456,G. A. Cohen,,Sociology and Political Science,Social Sciences,Political Economy and Marxism,https://openalex.org/W2316915260,"Self-Ownership, Freedom, and Equality",outgoing
https://openalex.org/W3033576592,https://openalex.org/A5003087402,Элинор Остром,Indiana University Bloomington; Policy Analysis (United States),Safety Research,Social Sciences,Experimental Behavioral Economics Studies,https://openalex.org/W2125342289,COPING WITH TRAGEDIES OF THE COMMONS,outgoing
https://openalex.org/W3033576592,https://openalex.org/A5074561179,L. L. P.,,Economics and Econometrics,"Economics, Econometrics and Finance",Economic Theory and Institutions,https://openalex.org/W3205843990,Principles of Political Economy.,outgoing
https://openalex.org/W3033576592,https://openalex.org/A5062470491,Michael Cox,Indiana University,Global and Planetary Change,Environmental Science,"Conservation, Biodiversity, and Resource Management",https://openalex.org/W2326322218,A Review of Design Principles for Community-based Natural Resource Management,outgoing
https://openalex.org/W3033576592,https://openalex.org/A5048382598,Ronald H. Coase,,Accounting,"Business, Management and Accounting",Corporate Taxation and Avoidance,https://openalex.org/W1968050863,The Lighthouse in Economics,outgoing
